ts,host,user,event,severity,ip,message,source
2026-05-11T09:52:17Z,APP-76-sandbox,danielle_burton,Threat,LOW,112.237.91.48,Threat: danielle_burton performed settlement operation,sentinel_one
2026-12-07T11:46:07Z,PAYMENT-51-prod,brenda_ganguly,THREAT,LOW,26.67.25.193,THREAT: brenda_ganguly performed balance operation,palo_alto
2027-02-14T05:52:09Z,RISK-87-dev,domain_admin,conn,LOW,120.102.189.110,conn: domain_admin performed audit operation,zeek
2026-12-17T22:38:33Z,GW-27-dr,svc_secrets_prod,Quarantine,HIGH,73.43.152.239,Quarantine: svc_secrets_prod performed reconciliation operation,crowdstrike
2026-06-12T01:10:33Z,FS-57-prod.core.banking,svc_etl_prod53,4625,CRITICAL,10.196.181.155,"An account failed to log on. Account: svc_etl_prod53, Source IP: 10.196.181.155",windows_security
2027-01-11T04:23:19Z,HR-30-prod,valerie.buch,Detection,LOW,,Detection: valerie.buch performed transaction operation,crowdstrike
2026-05-05T09:32:11Z,PROXY-04.core.banking,jkar,read_sensitive_file,LOW,145.56.60.70,read_sensitive_file: jkar performed transfer operation,falco
2026-12-15T22:26:14Z,TRADING-88,leela.ball,4624,LOW,170.252.113.44,"An account was successfully logged on. Account: leela.ball, Source IP: 170.252.113.44",windows_security
2026-08-11T17:56:59Z,FINANCE-65,svc_cicd_prod,action_execution,MEDIUM,177.74.237.126,action_execution: svc_cicd_prod performed transaction operation,github_actions
2026-04-15T10:16:31Z,TRADING-73.bank.internal,svc_vault_prod,FileDownloaded,LOW,10.6.51.3,FileDownloaded: svc_vault_prod performed settlement operation,sharepoint
2027-01-15T01:14:14Z,AUDIT-39,kristina.henry,write_binary_dir,MEDIUM,80.25.235.127,write_binary_dir: kristina.henry performed clearing operation,falco
2026-11-18T15:17:30Z,HR-21-dev,bhavini.thomas,FileDeleted,LOW,172.31.214.178,FileDeleted: bhavini.thomas performed transfer operation,sharepoint
2026-03-02T03:50:42Z,ATM-30,svc_deploy50,302016,LOW,,302016: svc_deploy50 performed clearing operation,cisco_asa
2026-07-22T21:12:56Z,GW-17,fpatla,MailItemsAccessed,LOW,147.224.47.195,MailItemsAccessed: fpatla performed payment operation,office365
2026-09-11T13:35:05Z,PAY-77-dev.financial.local,tanderson66,Path_Traversal,HIGH,87.225.222.185,Path_Traversal: tanderson66 performed balance operation,cloud_waf
2026-05-12T16:25:34Z,CORE_BANK-37,hitesh_hill,Suspicious,LOW,14.41.120.200,Suspicious: hitesh_hill performed reconciliation operation,sentinel_one
2026-05-27T11:47:30Z,DB-47,frederick_hooper,Prevention,CRITICAL,192.168.66.140,Prevention: frederick_hooper performed swift operation,crowdstrike
2026-06-28T00:24:33Z,WEB-12-dev,iwright40,conn,LOW,210.69.152.14,conn: iwright40 performed reconciliation operation,zeek
2026-05-09T22:10:46Z,PAYMENT-54-prod.core.banking,meghana_o'donnell,ConsoleLogin,MEDIUM,19.208.143.42,ConsoleLogin: meghana_o'donnell performed settlement operation,aws_cloudtrail
2026-07-11T02:45:53Z,PAYMENT-30.secure.bank,svc_vault,FileDownloaded,LOW,192.168.108.80,FileDownloaded: svc_vault performed reconciliation operation,sharepoint
2027-01-07T21:38:18Z,AUDIT-14-sandbox,svc_backup,workflow_run,LOW,172.27.245.88,workflow_run: svc_backup performed settlement operation,github_actions
2026-04-21T10:04:55Z,TRADING-03,svc_etl_prod,SignIn,CRITICAL,59.31.48.28,Sign-in activity for svc_etl_prod from IP 59.31.48.28,azure_ad
2026-10-19T02:36:11Z,FINANCE-16,cramakrishnan19,Blocked,LOW,192.168.202.205,Blocked: cramakrishnan19 performed payment operation,sentinel_one
2026-05-11T21:07:51Z,FINANCE-80-uat,elizabeth_behl,4688,LOW,128.250.115.31,"A new process was created. Process: powershell.exe, Command line: Invoke-WebRequest -Uri https://murthy.org/update.ps1 -OutFile C:\Temp\update.ps1",windows_security
2026-05-20T12:37:05Z,APP-99-sandbox.financial.local,domain_admin,Blocked,HIGH,10.215.89.12,Blocked: domain_admin performed clearing operation�,sentinel_one
2026-03-15T16:51:50Z,GW-73-uat.bank.internal,zansi_walker36,Blocked,LOW,10.231.84.176,Blocked: zansi_walker36 performed clearing operation,sentinel_one
2026-06-14T11:34:32Z,FINANCE-48,asalvi,Blocked,LOW,108.78.37.122,Blocked: asalvi performed payment operation,sentinel_one
2026-05-06T11:44:42Z,WKS-27-sandbox,settlement,action_execution,MEDIUM,51.69.241.179,action_execution: settlement performed clearing operation,github_actions
2027-01-09T08:34:28Z,MON-03,william.knight,THREAT,HIGH,69.13.74.58,THREAT: william.knight performed transaction operation,palo_alto
2027-01-04T10:30:53Z,FINANCE-09.core.banking,svc_replication32,Threat,MEDIUM,172.16.210.190,Threat: svc_replication32 performed reconciliation operation,sentinel_one
2026-11-18T21:47:30Z,COMP-42,compliance,TRAFFIC,LOW,,TRAFFIC: compliance performed payment operation,palo_alto
2026-05-25T07:30:26Z,CRM-71,kbond63,Suspicious,LOW,98.200.214.108,Suspicious: kbond63 performed settlement operation,sentinel_one
2027-01-25T20:07:50Z,WKS-89,fraud_analyst,SignIn,CRITICAL,10.97.95.126,Sign-in activity for fraud_analyst from IP 10.97.95.126,azure_ad
2026-06-08T08:07:11Z,ATM-45,lsom,DeleteUser,LOW,100.5.26.174,DeleteUser: lsom performed clearing operation,aws_cloudtrail
2026-06-19T11:16:44Z,APP-29,svc_secrets65,SQL_Injection,LOW,122.31.124.21,SQL_Injection: svc_secrets65 performed swift operation,cloud_waf
2026-12-07T14:56:25Z,BRANCH-41,afoster,write_binary_dir,LOW,172.26.93.237,write_binary_dir: afoster performed payment operation,falco
2026-09-04T04:17:54Z,OPS-31,trading_user70,Quarantine,LOW,61.228.161.57,Quarantine: trading_user70 performed reconciliation operation,crowdstrike
2026-08-27T14:07:35Z,HR-17,svc_etl_prod,FileDeleted,HIGH,33.97.127.67,FileDeleted: svc_etl_prod performed audit operation,sharepoint
2026-09-18T10:20:14Z,SWIFT-11.financial.local,amy.sathe,4702,LOW,10.216.17.89,4702: amy.sathe performed payment operation,windows_security
2026-04-18T23:35:07Z,MON-44.bank.internal,svc_secrets_prod,job_execution,LOW,35.166.13.18,job_execution: svc_secrets_prod performed transfer operation,github_actions
2026-03-29T14:23:49Z,WKS-60,settlement86,dns,LOW,193.33.34.168,dns: settlement86 performed clearing operation,zeek
2026-08-31T03:56:30Z,DB-51-dev,lee.ben,TRAFFIC,HIGH,156.148.228.87,TRAFFIC: lee.ben performed payment operation,palo_alto
2026-09-05T09:10:24Z,OPS-16.financial.local,admin,Send,LOW,155.40.149.50,Send: admin performed balance operation,office365
2026-03-21T08:41:57Z,CRM-92-dev,svc_replication_prod,4625,CRITICAL,39.136.115.60,"An account failed to log on. Account: svc_replication_prod, Source IP: 39.136.115.60",windows_security
2027-02-05T23:03:38Z,WEB-01,ekiya.sherman,302015,LOW,36.101.94.39,302015: ekiya.sherman performed transaction operation,cisco_asa
2026-10-29T02:48:56Z,WEB-11.secure.bank,svc_reporting_prod,Threat,LOW,119.11.220.54,Threat: svc_reporting_prod performed clearing operation,sentinel_one
2026-10-31T09:34:32Z,HR-07-dev,raymond_ramesh,TRAFFIC,MEDIUM,80.238.8.238,TRAFFIC: raymond_ramesh performed clearing operation,palo_alto
2026-04-16T06:33:39Z,MON-03-uat,nicolas.sanghvi,write_binary_dir,LOW,,write_binary_dir: nicolas.sanghvi performed transfer operation,falco
2026-09-05T12:00:46Z,SWIFT-41.bank.internal,mark.johnston69,SignIn,CRITICAL,166.17.30.96,Sign-in activity for mark.johnston69 from IP 166.17.30.96,azure_ad
2026-05-30T04:49:03Z,HR-63,rajata_avila,smb_files,LOW,192.168.250.129,smb_files: rajata_avila performed reconciliation operation,zeek
2021-6-29T15:41:14Z,OPS-14,,Blocked,MEDIUM,68.24.146.115,Blocked: sara_rege82 performed transfer operation,sentinel_one
2026-08-02T08:40:08Z,CORE_BANK-47,joshua_bala,4688,UNKNOWN,17.175.125.22,"A new process was created. Process: EXCEL.EXE_v7.6, Command line: cat /etc/passwd | grep -E '(/bin/bash|/bin/zsh)'",windows_security
2026-04-17T12:32:49Z,CRM-55.financial.local,admin,TRAFFIC,HIGH,47.241.196.50,TRAFFIC: admin performed transaction operation,palo_alto
2026-07-27T00:45:36Z,DB-91,treasury31,job_execution,MEDIUM,172.29.34.60,job_execution: treasury31 performed audit operation,github_actions
2026-03-01T18:36:36Z,MON-22-uat,svc_deploy,write_binary_dir,LOW,46.7.236.169,write_binary_dir: svc_deploy performed payment operation,falco
2026-11-07T03:32:52Z,RISK-86.financial.local,jagvi_elliott,106023,HIGH,192.168.104.82,106023: jagvi_elliott performed reconciliation operation,cisco_asa
2026-09-11T07:11:06Z,PAY-34,andrew.apte,Blocked,LOW,172.20.167.39,Blocked: andrew.apte performed balance operation,sentinel_one
2026-08-21T12:56:00Z,APP-86,vyanjana.nadig89,4688,HIGH,172.18.91.69,"A new process was created. Process: python.exe, Command line: ps aux | grep -v grep",windows_security
2026-04-23T23:42:08Z,SWIFT-73,holly_gilmore,106023,LOW,151.81.22.175,106023: holly_gilmore performed clearing operation,cisco_asa
2026-11-23T11:01:22Z,FS-57-dev,philip.booth51,DeleteUser,LOW,120.39.156.91,DeleteUser: philip.booth51 performed payment operation,aws_cloudtrail
2026-04-05T05:19:40Z,CORE_BANK-08-dr,beth_hall,read_sensitive_file,LOW,10.211.33.180,read_sensitive_file: beth_hall performed audit operation,falco
2026-04-30T04:03:15Z,FS-13,svc_secrets,106001,CRITICAL,50.154.154.57,106001: svc_secrets performed payment operation,cisco_asa
2026-11-27T07:03:17Z,CRM-20.bank.internal,diya_guzman21,XSS,HIGH,151.2.141.129,XSS: diya_guzman21 performed clearing operation,cloud_waf
2026-08-28T08:05:40Z,PAY-18,admin40,SignIn,CRITICAL,129.202.126.48,Sign-in activity for admin40 from IP 129.202.126.48,azure_ad
2026-03-22T07:17:32Z,DB-13-uat,tharris,EXECVE,LOW,172.24.223.229,EXECVE: tharris performed balance operation,auditd
2026-07-19T21:50:01Z,AUDIT-65,matthew.allen,4648,UNKNOWN,167.255.208.247,,windows_security
2026-11-22T02:58:38Z,WEB-63-dev,justin_vasquez,Detection,MEDIUM,10.52.90.230,Detection: justin_vasquez performed swift operation,crowdstrike
2026-10-30T23:02:12Z,APP-96-uat.core.banking,svc_scanner_prod,DeleteUser,HIGH,192.168.205.226,DeleteUser: svc_scanner_prod performed audit operation,aws_cloudtrail
2026-06-14T03:49:51Z,DB-50,jskinner,PATH,CRITICAL,86.47.98.17,PATH: jskinner performed settlement operation,auditd
2026-07-15T03:42:17Z,ATM-61,svc_cicd_prod51,Audit,HIGH,116.134.42.43,Audit log: delete performed by svc_cicd_prod51,azure_ad
2026-03-26T07:04:42Z,AUDIT-89-dev,hannah_zachariah66,12,LOW,10.99.97.12,12: hannah_zachariah66 performed clearing operation,sysmon
2026-11-27T04:27:22Z,WEB-05,tammy_dani,Blocked,LOW,172.24.42.45,Blocked: tammy_dani performed transaction operation,sentinel_one
2026-08-25T21:04:33Z,PAY-09,leena.harris,Prevention,LOW,129.146.176.114,Prevention: leena.harris performed swift operation,crowdstrike
2027-02-11T04:32:08Z,COMP-30-dev.financial.local,lori.sha,DeleteUser,LOW,,DeleteUser: lori.sha performed settlement operation,aws_cloudtrail
2026-10-05T01:02:23Z,RISK-99.financial.local,tbaker,Blocked,LOW,121.76.144.144,Blocked: tbaker performed balance operation,sentinel_one
2026-11-20T05:23:59Z,CRM-91,swalla,XSS,HIGH,192.168.140.25,XSS: swalla performed transaction operation,cloud_waf
2027-02-08T04:03:00Z,MON-09.secure.bank,cdeshpande,XSS,LOW,41.110.151.250,XSS: cdeshpande performed audit operation,cloud_waf
2026-08-20T22:20:53Z,COMP-55,yuvraj_snyder,ApplicationManagement,LOW,10.3.215.178,ApplicationManagement: yuvraj_snyder performed audit operation,azure_ad
2026-08-26T06:18:26Z,HR-76.secure.bank,mskinner,job_execution,LOW,172.30.83.164,job_execution: mskinner performed balance operation,github_actions
2026-06-29T04:55:53Z,DB-03-dev.secure.bank,compliance,write_binary_dir,MEDIUM,11.90.217.168,write_binary_dir: compliance performed payment operation,falco
2026-09-30T21:07:20Z,MON-35,sysadmin,PATH,MEDIUM,201.181.115.192,PATH: sysadmin performed settlement operation,auditd
2027-01-08T19:19:17Z,RISK-98-sandbox.core.banking,kevin_nanda,THREAT,LOW,192.168.63.171,THREAT: kevin_nanda performed transaction operation,palo_alto
2026-06-19T03:52:23Z,AUDIT-58-sandbox,nicole.cole,shell_in_container,LOW,28.183.69.161,shell_in_container: nicole.cole performed settlement operation,falco
2026-04-22T22:32:04Z,SWIFT-12,vrios,action_execution,MEDIUM,106.145.19.150,action_execution: vrios performed reconciliation operation,github_actions
2026-08-04T13:17:34Z,APP-12-dr.secure.bank,bachittar.jones,4672,LOW,171.212.7.250,4672: bachittar.jones performed settlement operation,windows_security
2026-11-01T07:45:03Z,CRM-88-uat,cmartin,106023,LOW,157.246.255.254,106023: cmartin performed payment operation,cisco_asa
2026-08-31T11:23:28Z,COMP-03.secure.bank,jeet.agarwal8,3,MEDIUM,42.103.132.65,Network connection: OUTLOOK.EXE connected to WEB-12-uat:80,sysmon
2026-11-24T23:22:22Z,FS-09.bank.internal,svc_cicd1,New-InboxRule,LOW,10.65.168.4,New-InboxRule: svc_cicd1 performed swift operation,office365
10/3/2020,APP-11,jwebb,Quarantine,LOW,192.168.159.242,Quarantine: jwebb performed swift operation,crowdstrike
2027-02-16T08:10:09Z,DC-67-sandbox,amaira.hayer60,Prevention,LOW,5.7.236.59,Prevention: amaira.hayer60 performed transaction operation,crowdstrike
2026-06-08T00:24:01Z,COMP-35.core.banking,lesley.oommen35,22,MEDIUM,172.29.64.235,22: lesley.oommen35 performed transfer operation,sysmon
2026-10-17T14:55:33Z,DB-96-sandbox.bank.internal,kwilson77,ConsoleLogin,MEDIUM,172.30.56.189,ConsoleLogin: kwilson77 performed reconciliation operation,aws_cloudtrail
2027-02-14T13:28:37Z,OPS-63,rvega,Blocked,MEDIUM,172.27.248.121,Blocked: rvega performed payment operation,sentinel_one
2027-01-24T13:55:51Z,FINANCE-55,treasury,12,MEDIUM,10.78.160.249,12: treasury performed payment operation,sysmon
2026-11-15T17:22:56Z,CORE-78.secure.bank,agara,smb_files,LOW,172.30.241.235,smb_files: agara performed payment operation,zeek
2026-03-04T06:02:30Z,DB-55.secure.bank,avni.wilson,workflow_run,LOW,10.191.66.46,workflow_run: avni.wilson performed balance operation,github_actions
2026-06-07T07:08:29Z,CORE_BANK-66-uat.bank.internal,tonya.chandra,PATH,MEDIUM,192.168.242.90,PATH: tonya.chandra performed settlement operation,auditd
2026-12-15T08:26:03Z,APP-31,ranbir_jones,ApplicationManagement,LOW,70.208.226.177,ApplicationManagement: ranbir_jones performed audit operation,azure_ad
2026-04-13T21:46:59Z,HR-14.core.banking,svc_deploy_prod,PROCTITLE,LOW,,PROCTITLE: svc_deploy_prod performed audit operation,auditd
2027-01-25T00:37:15Z,CRM-49,russell.ramakrishnan,SYSCALL,LOW,213.121.115.118,SYSCALL: russell.ramakrishnan performed audit operation,auditd
2026-10-17T11:55:19Z,GW-16-prod.financial.local,bradley_shepherd32,SignIn,LOW,53.109.141.161,Sign-in activity for bradley_shepherd32 from IP 53.109.141.161,azure_ad
2026-08-16T23:44:58Z,CORE_BANK-07,yamini_wall,Prevention,LOW,52.247.187.182,Prevention: yamini_wall performed clearing operation,crowdstrike
2027-01-24T07:59:22Z,FS-18.secure.bank,stephanie_vaughan,106023,LOW,116.36.90.143,106023: stephanie_vaughan performed transfer operation,cisco_asa
2026-09-27T20:47:06Z,RISK-98-dr,dawn_williams40,PROCTITLE,LOW,34.91.140.173,PROCTITLE: dawn_williams40 performed swift operation,auditd
2026-11-07T12:16:14Z,GW-06.core.banking,svc_cicd77,FileDownloaded,HIGH,31.0.38.166,FileDownloaded: svc_cicd77 performed settlement operation,sharepoint
2026-11-15T11:00:03Z,GW-48,denise.singh,ConsoleLogin,LOW,111.214.149.173,ConsoleLogin: denise.singh performed reconciliation operation,aws_cloudtrail
2026-07-02T05:44:33Z,WEB-46-sandbox,gschultz75,dns,HIGH,109.210.94.60,dns: gschultz75 performed transfer operation,zeek
2027-02-04T23:10:37Z,HR-42-dr.financial.local,heather.jackson,conn,HIGH,22.25.219.28,conn: heather.jackson performed balance operation,zeek
2026-10-08T12:40:23Z,CORE_BANK-11-uat,alison_chanda79,4698,MEDIUM,134.162.71.147,4698: alison_chanda79 performed settlement operation,windows_security
2026-07-16T00:50:15Z,ATM-07-uat.secure.bank,jwatson,FileDownloaded,LOW,10.158.135.143,FileDownloaded: jwatson performed swift operation,office365
2026-10-14T12:00:59Z,WKS-58,ewright,workflow_run,MEDIUM,172.29.99.62,workflow_run: ewright performed payment operation,github_actions
2026-03-13T22:23:48Z,OPS-46-sandbox,treasury,Blocked,MEDIUM,44.204.137.133,Blocked: treasury performed audit operation,sentinel_one
2027-01-14T03:01:02Z,APP-21-sandbox.core.banking,brian.vargas88,FileUploaded,MEDIUM,10.226.157.212,FileUploaded: brian.vargas88 performed reconciliation operation,sharepoint
2026-09-22T23:43:32Z,PAY-29.core.banking,rbarnett,smb_files,LOW,187.0.153.16,smb_files: rbarnett performed settlement operation�,zeek
2026-04-09T21:03:11Z,DC-06-sandbox.financial.local,kirsty_farmer33,shell_in_container,LOW,96.78.183.45,shell_in_container: kirsty_farmer33 performed audit operation,falco
2026-06-26T22:52:27Z,APP-28,urvashi_edwards,ApplicationManagement,MEDIUM,10.152.202.75,ApplicationManagement: urvashi_edwards performed reconciliation operation,azure_ad
2026-08-23T11:17:53Z,PROXY-49.core.banking,trading_user,MailItemsAccessed,LOW,2.205.242.162,MailItemsAccessed: trading_user performed transaction operation,office365
2026-09-04T12:48:23Z,,svc_archive8,SQL_Injection,LOW,184.138.94.159,SQL_Injection: svc_archive8 performed swift operation,cloud_waf
2026-06-21T02:00:08Z,,sahuja75,ApplicationManagement,MEDIUM,144.9.195.126,ApplicationManagement: sahuja75 performed audit operation,azure_ad
2026-11-20T19:56:27Z,BRANCH-85.core.banking,svc_vault,FileDownloaded,MEDIUM,27.19.127.1,FileDownloaded: svc_vault performed transaction operation,office365
2026-05-08T01:07:50Z,CRM-23-dev.secure.bank,lila.morley,write_binary_dir,CRITICAL,192.168.39.83,write_binary_dir: lila.morley performed transfer operation,falco
2026-11-16T14:38:40Z,WEB-97,svc_scanner_prod95,workflow_run,LOW,139.137.224.56,workflow_run: svc_scanner_prod95 performed swift operation,github_actions
2026-06-06T14:51:18Z,PROXY-94-sandbox,treasury,TRAFFIC,LOW,192.168.18.117,TRAFFIC: treasury performed payment operation,palo_alto
2026-06-23T19:01:07Z,CORE-97-dev,thomas.mcgee,action_execution,LOW,48.181.144.69,action_execution: thomas.mcgee performed audit operation,github_actions
2026-03-29T03:47:37Z,GW-20,domain_admin,Detection,LOW,10.206.188.139,Detection: domain_admin performed clearing operation,crowdstrike
2026-12-09T12:47:50Z,CRM-41-dr,internal_audit,Path_Traversal,CRITICAL,213.67.90.234,Path_Traversal: internal_audit performed transaction operation,cloud_waf
2027-01-15T09:46:14Z,COMP-40,mdixon,PROCTITLE,LOW,10.13.43.65,PROCTITLE: mdixon performed payment operation,auditd
2026-07-27T07:35:08Z,FINANCE-83.bank.internal,jeffrey_page94,Threat,MEDIUM,107.196.27.142,Threat: jeffrey_page94 performed settlement operation,sentinel_one
2027-01-08T08:55:54Z,FINANCE-32-dr,svc_deploy31,FileUploaded,LOW,192.168.244.31,FileUploaded: svc_deploy31 performed transfer operation,sharepoint
2026-07-08T01:36:33Z,WEB-47,treasury,Prevention,LOW,176.147.8.40,,crowdstrike
2026-05-14T05:19:58Z,DC-80-sandbox.financial.local,tanmayi_williams,smb_files,LOW,191.209.90.173,smb_files: tanmayi_williams performed settlement operation,zeek
2026-07-21T09:55:06Z,CORE-43.financial.local,bhavika_bali,SQL_Injection,LOW,166.6.197.23,SQL_Injection: bhavika_bali performed payment operation,cloud_waf
2026-07-19T18:26:24Z,CORE_BANK-65.core.banking,morgan.carpenter,THREAT,LOW,132.241.124.17,THREAT: morgan.carpenter performed payment operation,palo_alto
